sensor_name,sensor_type,velocity_px_s,obj_size_px,bg_density,bg_label,operating_point,theta,fps_used,event_rate_ev_s,power_mw,power_static_mw,power_dynamic_mw,saturated,resolution,sensor_price
Samsung DVS-Gen3.1,DVS,1000,50,0.4,d=0.40,theta=0.10,0.1,,3143360.0,10.165,10.0,0.165027,False,640x480,~$100-300 (module)
Samsung DVS-Gen3.1,DVS,1000,50,0.4,d=0.40,theta=0.20,0.2,,1571680.0,10.3301,10.0,0.330053,False,640x480,~$100-300 (module)
Samsung DVS-Gen3.1,DVS,1000,50,0.4,d=0.40,theta=0.40,0.4,,785840.0,10.6601,10.0,0.660105,False,640x480,~$100-300 (module)
Prophesee IMX636,DVS,1000,50,0.4,d=0.40,theta=0.05,0.05,,6286720.0,32.0413,32.0,0.041256,False,1280x720,"~$3,500 (EVK4 kit)"
Prophesee IMX636,DVS,1000,50,0.4,d=0.40,theta=0.10,0.1,,3143360.0,32.0825,32.0,0.082513,False,1280x720,"~$3,500 (EVK4 kit)"
Prophesee IMX636,DVS,1000,50,0.4,d=0.40,theta=0.20,0.2,,1571680.0,32.165,32.0,0.165027,False,1280x720,"~$3,500 (EVK4 kit)"
Prophesee IMX636,DVS,1000,50,0.4,d=0.40,theta=0.40,0.4,,785840.0,32.3301,32.0,0.330053,False,1280x720,"~$3,500 (EVK4 kit)"
OV7251 (OmniVision),CIS,1000,100,0.05,d=0.05,locked,,800.0,,40.0,,,False,640x480,~$3-5
OV7251 (OmniVision),CIS,1000,100,0.05,d=0.05,adaptive,,100.0,,33.6667,,,False,640x480,~$3-5
IMX327 (Sony),CIS,1000,100,0.05,d=0.05,locked,,800.0,,300.0,,,False,1920x1080,~$15-25
IMX327 (Sony),CIS,1000,100,0.05,d=0.05,adaptive,,60.0,,300.0,,,False,1920x1080,~$15-25
AR0234 (ON Semi),CIS,1000,100,0.05,d=0.05,locked,,800.0,,250.0,,,False,1920x1200,~$20-40
AR0234 (ON Semi),CIS,1000,100,0.05,d=0.05,adaptive,,100.0,,210.0,,,False,1920x1200,~$20-40
IMX462 (Sony),CIS,1000,100,0.05,d=0.05,locked,,800.0,,310.0,,,False,1920x1080,~$20-30
IMX462 (Sony),CIS,1000,100,0.05,d=0.05,adaptive,,100.0,,260.3333,,,False,1920x1080,~$20-30
Lichtsteiner 2008,DVS,1000,100,0.05,d=0.05,theta=0.05,0.05,,2435840.0,19.4648,19.14,0.324843,True,128x128,N/A (research)
Lichtsteiner 2008,DVS,1000,100,0.05,d=0.05,theta=0.10,0.1,,1217920.0,20.4394,19.14,1.299375,True,128x128,N/A (research)
Lichtsteiner 2008,DVS,1000,100,0.05,d=0.05,theta=0.20,0.2,,608960.0,22.3051,19.14,3.165069,False,128x128,N/A (research)
Lichtsteiner 2008,DVS,1000,100,0.05,d=0.05,theta=0.40,0.4,,304480.0,25.4701,19.14,6.330139,False,128x128,N/A (research)
DAVIS346,DVS,1000,100,0.05,d=0.05,theta=0.05,0.05,,2435840.0,10.0783,10.0,0.078328,False,346x260,"~$3,000 (dev kit)"
DAVIS346,DVS,1000,100,0.05,d=0.05,theta=0.10,0.1,,1217920.0,10.1567,10.0,0.156655,False,346x260,"~$3,000 (dev kit)"
DAVIS346,DVS,1000,100,0.05,d=0.05,theta=0.20,0.2,,608960.0,10.3133,10.0,0.31331,False,346x260,"~$3,000 (dev kit)"
DAVIS346,DVS,1000,100,0.05,d=0.05,theta=0.40,0.4,,304480.0,10.6266,10.0,0.62662,False,346x260,"~$3,000 (dev kit)"
Samsung DVS-Gen3.1,DVS,1000,100,0.05,d=0.05,theta=0.05,0.05,,2435840.0,10.032,10.0,0.031971,False,640x480,~$100-300 (module)
Samsung DVS-Gen3.1,DVS,1000,100,0.05,d=0.05,theta=0.10,0.1,,1217920.0,10.0639,10.0,0.063941,False,640x480,~$100-300 (module)
Samsung DVS-Gen3.1,DVS,1000,100,0.05,d=0.05,theta=0.20,0.2,,608960.0,10.1279,10.0,0.127881,False,640x480,~$100-300 (module)
Samsung DVS-Gen3.1,DVS,1000,100,0.05,d=0.05,theta=0.40,0.4,,304480.0,10.2558,10.0,0.255763,False,640x480,~$100-300 (module)
Prophesee IMX636,DVS,1000,100,0.05,d=0.05,theta=0.05,0.05,,2435840.0,32.016,32.0,0.015985,False,1280x720,"~$3,500 (EVK4 kit)"
Prophesee IMX636,DVS,1000,100,0.05,d=0.05,theta=0.10,0.1,,1217920.0,32.032,32.0,0.031971,False,1280x720,"~$3,500 (EVK4 kit)"
Prophesee IMX636,DVS,1000,100,0.05,d=0.05,theta=0.20,0.2,,608960.0,32.0639,32.0,0.063941,False,1280x720,"~$3,500 (EVK4 kit)"
Prophesee IMX636,DVS,1000,100,0.05,d=0.05,theta=0.40,0.4,,304480.0,32.1279,32.0,0.127881,False,1280x720,"~$3,500 (EVK4 kit)"
OV7251 (OmniVision),CIS,1000,100,0.1,d=0.10,locked,,800.0,,40.0,,,False,640x480,~$3-5
OV7251 (OmniVision),CIS,1000,100,0.1,d=0.10,adaptive,,100.0,,33.6667,,,False,640x480,~$3-5
IMX327 (Sony),CIS,1000,100,0.1,d=0.10,locked,,800.0,,300.0,,,False,1920x1080,~$15-25
IMX327 (Sony),CIS,1000,100,0.1,d=0.10,adaptive,,60.0,,300.0,,,False,1920x1080,~$15-25
AR0234 (ON Semi),CIS,1000,100,0.1,d=0.10,locked,,800.0,,250.0,,,False,1920x1200,~$20-40
AR0234 (ON Semi),CIS,1000,100,0.1,d=0.10,adaptive,,100.0,,210.0,,,False,1920x1200,~$20-40
IMX462 (Sony),CIS,1000,100,0.1,d=0.10,locked,,800.0,,310.0,,,False,1920x1080,~$20-30
IMX462 (Sony),CIS,1000,100,0.1,d=0.10,adaptive,,100.0,,260.3333,,,False,1920x1080,~$20-30
Lichtsteiner 2008,DVS,1000,100,0.1,d=0.10,theta=0.05,0.05,,3111680.0,19.4648,19.14,0.324843,True,128x128,N/A (research)
Lichtsteiner 2008,DVS,1000,100,0.1,d=0.10,theta=0.10,0.1,,1555840.0,20.4394,19.14,1.299375,True,128x128,N/A (research)
Lichtsteiner 2008,DVS,1000,100,0.1,d=0.10,theta=0.20,0.2,,777920.0,23.1832,19.14,4.043239,False,128x128,N/A (research)
Lichtsteiner 2008,DVS,1000,100,0.1,d=0.10,theta=0.40,0.4,,388960.0,27.2265,19.14,8.086479,False,128x128,N/A (research)
DAVIS346,DVS,1000,100,0.1,d=0.10,theta=0.05,0.05,,3111680.0,10.1001,10.0,0.10006,False,346x260,"~$3,000 (dev kit)"
DAVIS346,DVS,1000,100,0.1,d=0.10,theta=0.10,0.1,,1555840.0,10.2001,10.0,0.20012,False,346x260,"~$3,000 (dev kit)"
DAVIS346,DVS,1000,100,0.1,d=0.10,theta=0.20,0.2,,777920.0,10.4002,10.0,0.40024,False,346x260,"~$3,000 (dev kit)"
DAVIS346,DVS,1000,100,0.1,d=0.10,theta=0.40,0.4,,388960.0,10.8005,10.0,0.80048,False,346x260,"~$3,000 (dev kit)"
Samsung DVS-Gen3.1,DVS,1000,100,0.1,d=0.10,theta=0.05,0.05,,3111680.0,10.0408,10.0,0.040841,False,640x480,~$100-300 (module)
Samsung DVS-Gen3.1,DVS,1000,100,0.1,d=0.10,theta=0.10,0.1,,1555840.0,10.0817,10.0,0.081681,False,640x480,~$100-300 (module)
Samsung DVS-Gen3.1,DVS,1000,100,0.1,d=0.10,theta=0.20,0.2,,777920.0,10.1634,10.0,0.163363,False,640x480,~$100-300 (module)
Samsung DVS-Gen3.1,DVS,1000,100,0.1,d=0.10,theta=0.40,0.4,,388960.0,10.3267,10.0,0.326727,False,640x480,~$100-300 (module)
Prophesee IMX636,DVS,1000,100,0.1,d=0.10,theta=0.05,0.05,,3111680.0,32.0204,32.0,0.020421,False,1280x720,"~$3,500 (EVK4 kit)"
Prophesee IMX636,DVS,1000,100,0.1,d=0.10,theta=0.10,0.1,,1555840.0,32.0408,32.0,0.040841,False,1280x720,"~$3,500 (EVK4 kit)"
Prophesee IMX636,DVS,1000,100,0.1,d=0.10,theta=0.20,0.2,,777920.0,32.0817,32.0,0.081681,False,1280x720,"~$3,500 (EVK4 kit)"
Prophesee IMX636,DVS,1000,100,0.1,d=0.10,theta=0.40,0.4,,388960.0,32.1634,32.0,0.163363,False,1280x720,"~$3,500 (EVK4 kit)"
OV7251 (OmniVision),CIS,1000,100,0.2,d=0.20,locked,,800.0,,40.0,,,False,640x480,~$3-5
OV7251 (OmniVision),CIS,1000,100,0.2,d=0.20,adaptive,,100.0,,33.6667,,,False,640x480,~$3-5
IMX327 (Sony),CIS,1000,100,0.2,d=0.20,locked,,800.0,,300.0,,,False,1920x1080,~$15-25
IMX327 (Sony),CIS,1000,100,0.2,d=0.20,adaptive,,60.0,,300.0,,,False,1920x1080,~$15-25
AR0234 (ON Semi),CIS,1000,100,0.2,d=0.20,locked,,800.0,,250.0,,,False,1920x1200,~$20-40
AR0234 (ON Semi),CIS,1000,100,0.2,d=0.20,adaptive,,100.0,,210.0,,,False,1920x1200,~$20-40
IMX462 (Sony),CIS,1000,100,0.2,d=0.20,locked,,800.0,,310.0,,,False,1920x1080,~$20-30
IMX462 (Sony),CIS,1000,100,0.2,d=0.20,adaptive,,100.0,,260.3333,,,False,1920x1080,~$20-30
Lichtsteiner 2008,DVS,1000,100,0.2,d=0.20,theta=0.05,0.05,,4463360.0,19.4648,19.14,0.324843,True,128x128,N/A (research)
Lichtsteiner 2008,DVS,1000,100,0.2,d=0.20,theta=0.10,0.1,,2231680.0,20.4394,19.14,1.299375,True,128x128,N/A (research)
Lichtsteiner 2008,DVS,1000,100,0.2,d=0.20,theta=0.20,0.2,,1115840.0,24.3375,19.14,5.1975,True,128x128,N/A (research)
Lichtsteiner 2008,DVS,1000,100,0.2,d=0.20,theta=0.40,0.4,,557920.0,30.7392,19.14,11.599157,False,128x128,N/A (research)
DAVIS346,DVS,1000,100,0.2,d=0.20,theta=0.05,0.05,,4463360.0,10.1435,10.0,0.143525,False,346x260,"~$3,000 (dev kit)"
DAVIS346,DVS,1000,100,0.2,d=0.20,theta=0.10,0.1,,2231680.0,10.287,10.0,0.28705,False,346x260,"~$3,000 (dev kit)"
DAVIS346,DVS,1000,100,0.2,d=0.20,theta=0.20,0.2,,1115840.0,10.5741,10.0,0.5741,False,346x260,"~$3,000 (dev kit)"
DAVIS346,DVS,1000,100,0.2,d=0.20,theta=0.40,0.4,,557920.0,11.1482,10.0,1.148199,False,346x260,"~$3,000 (dev kit)"
Samsung DVS-Gen3.1,DVS,1000,100,0.2,d=0.20,theta=0.05,0.05,,4463360.0,10.0586,10.0,0.058581,False,640x480,~$100-300 (module)
Samsung DVS-Gen3.1,DVS,1000,100,0.2,d=0.20,theta=0.10,0.1,,2231680.0,10.1172,10.0,0.117163,False,640x480,~$100-300 (module)
Samsung DVS-Gen3.1,DVS,1000,100,0.2,d=0.20,theta=0.20,0.2,,1115840.0,10.2343,10.0,0.234327,False,640x480,~$100-300 (module)
Samsung DVS-Gen3.1,DVS,1000,100,0.2,d=0.20,theta=0.40,0.4,,557920.0,10.4687,10.0,0.468653,False,640x480,~$100-300 (module)
Prophesee IMX636,DVS,1000,100,0.2,d=0.20,theta=0.05,0.05,,4463360.0,32.0293,32.0,0.029291,False,1280x720,"~$3,500 (EVK4 kit)"
Prophesee IMX636,DVS,1000,100,0.2,d=0.20,theta=0.10,0.1,,2231680.0,32.0586,32.0,0.058581,False,1280x720,"~$3,500 (EVK4 kit)"
Prophesee IMX636,DVS,1000,100,0.2,d=0.20,theta=0.20,0.2,,1115840.0,32.1172,32.0,0.117163,False,1280x720,"~$3,500 (EVK4 kit)"
Prophesee IMX636,DVS,1000,100,0.2,d=0.20,theta=0.40,0.4,,557920.0,32.2343,32.0,0.234327,False,1280x720,"~$3,500 (EVK4 kit)"
OV7251 (OmniVision),CIS,1000,100,0.3,d=0.30,locked,,800.0,,40.0,,,False,640x480,~$3-5
OV7251 (OmniVision),CIS,1000,100,0.3,d=0.30,adaptive,,100.0,,33.6667,,,False,640x480,~$3-5
IMX327 (Sony),CIS,1000,100,0.3,d=0.30,locked,,800.0,,300.0,,,False,1920x1080,~$15-25
IMX327 (Sony),CIS,1000,100,0.3,d=0.30,adaptive,,60.0,,300.0,,,False,1920x1080,~$15-25
AR0234 (ON Semi),CIS,1000,100,0.3,d=0.30,locked,,800.0,,250.0,,,False,1920x1200,~$20-40
AR0234 (ON Semi),CIS,1000,100,0.3,d=0.30,adaptive,,100.0,,210.0,,,False,1920x1200,~$20-40
IMX462 (Sony),CIS,1000,100,0.3,d=0.30,locked,,800.0,,310.0,,,False,1920x1080,~$20-30
IMX462 (Sony),CIS,1000,100,0.3,d=0.30,adaptive,,100.0,,260.3333,,,False,1920x1080,~$20-30
Lichtsteiner 2008,DVS,1000,100,0.3,d=0.30,theta=0.05,0.05,,5815040.0,19.4648,19.14,0.324843,True,128x128,N/A (research)
Lichtsteiner 2008,DVS,1000,100,0.3,d=0.30,theta=0.10,0.1,,2907520.0,20.4394,19.14,1.299375,True,128x128,N/A (research)
Lichtsteiner 2008,DVS,1000,100,0.3,d=0.30,theta=0.20,0.2,,1453760.0,24.3375,19.14,5.1975,True,128x128,N/A (research)
Lichtsteiner 2008,DVS,1000,100,0.3,d=0.30,theta=0.40,0.4,,726880.0,34.2518,19.14,15.111835,False,128x128,N/A (research)
DAVIS346,DVS,1000,100,0.3,d=0.30,theta=0.05,0.05,,5815040.0,10.187,10.0,0.18699,False,346x260,"~$3,000 (dev kit)"
DAVIS346,DVS,1000,100,0.3,d=0.30,theta=0.10,0.1,,2907520.0,10.374,10.0,0.37398,False,346x260,"~$3,000 (dev kit)"
DAVIS346,DVS,1000,100,0.3,d=0.30,theta=0.20,0.2,,1453760.0,10.748,10.0,0.747959,False,346x260,"~$3,000 (dev kit)"
DAVIS346,DVS,1000,100,0.3,d=0.30,theta=0.40,0.4,,726880.0,11.4959,10.0,1.495919,False,346x260,"~$3,000 (dev kit)"
Samsung DVS-Gen3.1,DVS,1000,100,0.3,d=0.30,theta=0.05,0.05,,5815040.0,10.0763,10.0,0.076323,False,640x480,~$100-300 (module)
Samsung DVS-Gen3.1,DVS,1000,100,0.3,d=0.30,theta=0.10,0.1,,2907520.0,10.1526,10.0,0.152645,False,640x480,~$100-300 (module)
Samsung DVS-Gen3.1,DVS,1000,100,0.3,d=0.30,theta=0.20,0.2,,1453760.0,10.3053,10.0,0.305289,False,640x480,~$100-300 (module)
Samsung DVS-Gen3.1,DVS,1000,100,0.3,d=0.30,theta=0.40,0.4,,726880.0,10.6106,10.0,0.610579,False,640x480,~$100-300 (module)
Prophesee IMX636,DVS,1000,100,0.3,d=0.30,theta=0.05,0.05,,5815040.0,32.0382,32.0,0.038161,False,1280x720,"~$3,500 (EVK4 kit)"
Prophesee IMX636,DVS,1000,100,0.3,d=0.30,theta=0.10,0.1,,2907520.0,32.0763,32.0,0.076323,False,1280x720,"~$3,500 (EVK4 kit)"
Prophesee IMX636,DVS,1000,100,0.3,d=0.30,theta=0.20,0.2,,1453760.0,32.1526,32.0,0.152645,False,1280x720,"~$3,500 (EVK4 kit)"
Prophesee IMX636,DVS,1000,100,0.3,d=0.30,theta=0.40,0.4,,726880.0,32.3053,32.0,0.305289,False,1280x720,"~$3,500 (EVK4 kit)"
OV7251 (OmniVision),CIS,1000,100,0.4,d=0.40,locked,,800.0,,40.0,,,False,640x480,~$3-5
OV7251 (OmniVision),CIS,1000,100,0.4,d=0.40,adaptive,,100.0,,33.6667,,,False,640x480,~$3-5
IMX327 (Sony),CIS,1000,100,0.4,d=0.40,locked,,800.0,,300.0,,,False,1920x1080,~$15-25
IMX327 (Sony),CIS,1000,100,0.4,d=0.40,adaptive,,60.0,,300.0,,,False,1920x1080,~$15-25
AR0234 (ON Semi),CIS,1000,100,0.4,d=0.40,locked,,800.0,,250.0,,,False,1920x1200,~$20-40
AR0234 (ON Semi),CIS,1000,100,0.4,d=0.40,adaptive,,100.0,,210.0,,,False,1920x1200,~$20-40
IMX462 (Sony),CIS,1000,100,0.4,d=0.40,locked,,800.0,,310.0,,,False,1920x1080,~$20-30
IMX462 (Sony),CIS,1000,100,0.4,d=0.40,adaptive,,100.0,,260.3333,,,False,1920x1080,~$20-30
Lichtsteiner 2008,DVS,1000,100,0.4,d=0.40,theta=0.05,0.05,,7166720.0,19.4648,19.14,0.324843,True,128x128,N/A (research)
Lichtsteiner 2008,DVS,1000,100,0.4,d=0.40,theta=0.10,0.1,,3583360.0,20.4394,19.14,1.299375,True,128x128,N/A (research)
Lichtsteiner 2008,DVS,1000,100,0.4,d=0.40,theta=0.20,0.2,,1791680.0,24.3375,19.14,5.1975,True,128x128,N/A (research)
Lichtsteiner 2008,DVS,1000,100,0.4,d=0.40,theta=0.40,0.4,,895840.0,37.7645,19.14,18.624513,False,128x128,N/A (research)
DAVIS346,DVS,1000,100,0.4,d=0.40,theta=0.05,0.05,,7166720.0,10.2305,10.0,0.230455,False,346x260,"~$3,000 (dev kit)"
DAVIS346,DVS,1000,100,0.4,d=0.40,theta=0.10,0.1,,3583360.0,10.4609,10.0,0.46091,False,346x260,"~$3,000 (dev kit)"
DAVIS346,DVS,1000,100,0.4,d=0.40,theta=0.20,0.2,,1791680.0,10.9218,10.0,0.921819,False,346x260,"~$3,000 (dev kit)"
DAVIS346,DVS,1000,100,0.4,d=0.40,theta=0.40,0.4,,895840.0,11.8436,10.0,1.843639,False,346x260,"~$3,000 (dev kit)"
Samsung DVS-Gen3.1,DVS,1000,100,0.4,d=0.40,theta=0.05,0.05,,7166720.0,10.0941,10.0,0.094063,False,640x480,~$100-300 (module)
Samsung DVS-Gen3.1,DVS,1000,100,0.4,d=0.40,theta=0.10,0.1,,3583360.0,10.1881,10.0,0.188127,False,640x480,~$100-300 (module)
Samsung DVS-Gen3.1,DVS,1000,100,0.4,d=0.40,theta=0.20,0.2,,1791680.0,10.3763,10.0,0.376253,False,640x480,~$100-300 (module)
Samsung DVS-Gen3.1,DVS,1000,100,0.4,d=0.40,theta=0.40,0.4,,895840.0,10.7525,10.0,0.752505,False,640x480,~$100-300 (module)
Prophesee IMX636,DVS,1000,100,0.4,d=0.40,theta=0.05,0.05,,7166720.0,32.047,32.0,0.047031,False,1280x720,"~$3,500 (EVK4 kit)"
Prophesee IMX636,DVS,1000,100,0.4,d=0.40,theta=0.10,0.1,,3583360.0,32.0941,32.0,0.094063,False,1280x720,"~$3,500 (EVK4 kit)"
Prophesee IMX636,DVS,1000,100,0.4,d=0.40,theta=0.20,0.2,,1791680.0,32.1881,32.0,0.188127,False,1280x720,"~$3,500 (EVK4 kit)"
Prophesee IMX636,DVS,1000,100,0.4,d=0.40,theta=0.40,0.4,,895840.0,32.3763,32.0,0.376253,False,1280x720,"~$3,500 (EVK4 kit)"
OV7251 (OmniVision),CIS,2000,25,0.05,d=0.05,locked,,800.0,,40.0,,,False,640x480,~$3-5
OV7251 (OmniVision),CIS,2000,25,0.05,d=0.05,adaptive,,120.0,,40.0,,,False,640x480,~$3-5
IMX327 (Sony),CIS,2000,25,0.05,d=0.05,locked,,800.0,,300.0,,,False,1920x1080,~$15-25
IMX327 (Sony),CIS,2000,25,0.05,d=0.05,adaptive,,60.0,,300.0,,,False,1920x1080,~$15-25
AR0234 (ON Semi),CIS,2000,25,0.05,d=0.05,locked,,800.0,,250.0,,,False,1920x1200,~$20-40
AR0234 (ON Semi),CIS,2000,25,0.05,d=0.05,adaptive,,120.0,,250.0,,,False,1920x1200,~$20-40
IMX462 (Sony),CIS,2000,25,0.05,d=0.05,locked,,800.0,,310.0,,,False,1920x1080,~$20-30
IMX462 (Sony),CIS,2000,25,0.05,d=0.05,adaptive,,120.0,,310.0,,,False,1920x1080,~$20-30
Lichtsteiner 2008,DVS,2000,25,0.05,d=0.05,theta=0.05,0.05,,2231680.0,19.4648,19.14,0.324843,True,128x128,N/A (research)
Lichtsteiner 2008,DVS,2000,25,0.05,d=0.05,theta=0.10,0.1,,1115840.0,20.4394,19.14,1.299375,True,128x128,N/A (research)
Lichtsteiner 2008,DVS,2000,25,0.05,d=0.05,theta=0.20,0.2,,557920.0,22.0398,19.14,2.899789,False,128x128,N/A (research)
Lichtsteiner 2008,DVS,2000,25,0.05,d=0.05,theta=0.40,0.4,,278960.0,24.9396,19.14,5.799579,False,128x128,N/A (research)
DAVIS346,DVS,2000,25,0.05,d=0.05,theta=0.05,0.05,,2231680.0,10.0718,10.0,0.071763,False,346x260,"~$3,000 (dev kit)"
DAVIS346,DVS,2000,25,0.05,d=0.05,theta=0.10,0.1,,1115840.0,10.1435,10.0,0.143525,False,346x260,"~$3,000 (dev kit)"
DAVIS346,DVS,2000,25,0.05,d=0.05,theta=0.20,0.2,,557920.0,10.287,10.0,0.28705,False,346x260,"~$3,000 (dev kit)"
DAVIS346,DVS,2000,25,0.05,d=0.05,theta=0.40,0.4,,278960.0,10.5741,10.0,0.5741,False,346x260,"~$3,000 (dev kit)"
Samsung DVS-Gen3.1,DVS,2000,25,0.05,d=0.05,theta=0.05,0.05,,2231680.0,10.0293,10.0,0.029291,False,640x480,~$100-300 (module)
Samsung DVS-Gen3.1,DVS,2000,25,0.05,d=0.05,theta=0.10,0.1,,1115840.0,10.0586,10.0,0.058581,False,640x480,~$100-300 (module)
Samsung DVS-Gen3.1,DVS,2000,25,0.05,d=0.05,theta=0.20,0.2,,557920.0,10.1172,10.0,0.117163,False,640x480,~$100-300 (module)
Samsung DVS-Gen3.1,DVS,2000,25,0.05,d=0.05,theta=0.40,0.4,,278960.0,10.2343,10.0,0.234327,False,640x480,~$100-300 (module)
Prophesee IMX636,DVS,2000,25,0.05,d=0.05,theta=0.05,0.05,,2231680.0,32.0146,32.0,0.014646,False,1280x720,"~$3,500 (EVK4 kit)"
Prophesee IMX636,DVS,2000,25,0.05,d=0.05,theta=0.10,0.1,,1115840.0,32.0293,32.0,0.029291,False,1280x720,"~$3,500 (EVK4 kit)"
Prophesee IMX636,DVS,2000,25,0.05,d=0.05,theta=0.20,0.2,,557920.0,32.0586,32.0,0.058581,False,1280x720,"~$3,500 (EVK4 kit)"
Prophesee IMX636,DVS,2000,25,0.05,d=0.05,theta=0.40,0.4,,278960.0,32.1172,32.0,0.117163,False,1280x720,"~$3,500 (EVK4 kit)"
OV7251 (OmniVision),CIS,2000,25,0.1,d=0.10,locked,,800.0,,40.0,,,False,640x480,~$3-5
OV7251 (OmniVision),CIS,2000,25,0.1,d=0.10,adaptive,,120.0,,40.0,,,False,640x480,~$3-5
IMX327 (Sony),CIS,2000,25,0.1,d=0.10,locked,,800.0,,300.0,,,False,1920x1080,~$15-25
IMX327 (Sony),CIS,2000,25,0.1,d=0.10,adaptive,,60.0,,300.0,,,False,1920x1080,~$15-25
AR0234 (ON Semi),CIS,2000,25,0.1,d=0.10,locked,,800.0,,250.0,,,False,1920x1200,~$20-40
AR0234 (ON Semi),CIS,2000,25,0.1,d=0.10,adaptive,,120.0,,250.0,,,False,1920x1200,~$20-40
IMX462 (Sony),CIS,2000,25,0.1,d=0.10,locked,,800.0,,310.0,,,False,1920x1080,~$20-30
IMX462 (Sony),CIS,2000,25,0.1,d=0.10,adaptive,,120.0,,310.0,,,False,1920x1080,~$20-30
Lichtsteiner 2008,DVS,2000,25,0.1,d=0.10,theta=0.05,0.05,,3583360.0,19.4648,19.14,0.324843,True,128x128,N/A (research)
Lichtsteiner 2008,DVS,2000,25,0.1,d=0.10,theta=0.10,0.1,,1791680.0,20.4394,19.14,1.299375,True,128x128,N/A (research)
Lichtsteiner 2008,DVS,2000,25,0.1,d=0.10,theta=0.20,0.2,,895840.0,23.7961,19.14,4.656129,False,128x128,N/A (research)
Lichtsteiner 2008,DVS,2000,25,0.1,d=0.10,theta=0.40,0.4,,447920.0,28.4523,19.14,9.312257,False,128x128,N/A (research)
DAVIS346,DVS,2000,25,0.1,d=0.10,theta=0.05,0.05,,3583360.0,10.1152,10.0,0.115227,False,346x260,"~$3,000 (dev kit)"
DAVIS346,DVS,2000,25,0.1,d=0.10,theta=0.10,0.1,,1791680.0,10.2305,10.0,0.230455,False,346x260,"~$3,000 (dev kit)"
DAVIS346,DVS,2000,25,0.1,d=0.10,theta=0.20,0.2,,895840.0,10.4609,10.0,0.46091,False,346x260,"~$3,000 (dev kit)"
DAVIS346,DVS,2000,25,0.1,d=0.10,theta=0.40,0.4,,447920.0,10.9218,10.0,0.921819,False,346x260,"~$3,000 (dev kit)"
Samsung DVS-Gen3.1,DVS,2000,25,0.1,d=0.10,theta=0.05,0.05,,3583360.0,10.047,10.0,0.047031,False,640x480,~$100-300 (module)
Samsung DVS-Gen3.1,DVS,2000,25,0.1,d=0.10,theta=0.10,0.1,,1791680.0,10.0941,10.0,0.094063,False,640x480,~$100-300 (module)
Samsung DVS-Gen3.1,DVS,2000,25,0.1,d=0.10,theta=0.20,0.2,,895840.0,10.1881,10.0,0.188127,False,640x480,~$100-300 (module)
Samsung DVS-Gen3.1,DVS,2000,25,0.1,d=0.10,theta=0.40,0.4,,447920.0,10.3763,10.0,0.376253,False,640x480,~$100-300 (module)
Prophesee IMX636,DVS,2000,25,0.1,d=0.10,theta=0.05,0.05,,3583360.0,32.0235,32.0,0.023516,False,1280x720,"~$3,500 (EVK4 kit)"
Prophesee IMX636,DVS,2000,25,0.1,d=0.10,theta=0.10,0.1,,1791680.0,32.047,32.0,0.047031,False,1280x720,"~$3,500 (EVK4 kit)"
Prophesee IMX636,DVS,2000,25,0.1,d=0.10,theta=0.20,0.2,,895840.0,32.0941,32.0,0.094063,False,1280x720,"~$3,500 (EVK4 kit)"
Prophesee IMX636,DVS,2000,25,0.1,d=0.10,theta=0.40,0.4,,447920.0,32.1881,32.0,0.188127,False,1280x720,"~$3,500 (EVK4 kit)"
OV7251 (OmniVision),CIS,2000,25,0.2,d=0.20,locked,,800.0,,40.0,,,False,640x480,~$3-5
OV7251 (OmniVision),CIS,2000,25,0.2,d=0.20,adaptive,,120.0,,40.0,,,False,640x480,~$3-5
IMX327 (Sony),CIS,2000,25,0.2,d=0.20,locked,,800.0,,300.0,,,False,1920x1080,~$15-25
IMX327 (Sony),CIS,2000,25,0.2,d=0.20,adaptive,,60.0,,300.0,,,False,1920x1080,~$15-25
AR0234 (ON Semi),CIS,2000,25,0.2,d=0.20,locked,,800.0,,250.0,,,False,1920x1200,~$20-40
AR0234 (ON Semi),CIS,2000,25,0.2,d=0.20,adaptive,,120.0,,250.0,,,False,1920x1200,~$20-40
IMX462 (Sony),CIS,2000,25,0.2,d=0.20,locked,,800.0,,310.0,,,False,1920x1080,~$20-30
IMX462 (Sony),CIS,2000,25,0.2,d=0.20,adaptive,,120.0,,310.0,,,False,1920x1080,~$20-30
Lichtsteiner 2008,DVS,2000,25,0.2,d=0.20,theta=0.05,0.05,,6286720.0,19.4648,19.14,0.324843,True,128x128,N/A (research)
Lichtsteiner 2008,DVS,2000,25,0.2,d=0.20,theta=0.10,0.1,,3143360.0,20.4394,19.14,1.299375,True,128x128,N/A (research)
Lichtsteiner 2008,DVS,2000,25,0.2,d=0.20,theta=0.20,0.2,,1571680.0,24.3375,19.14,5.1975,True,128x128,N/A (research)
Lichtsteiner 2008,DVS,2000,25,0.2,d=0.20,theta=0.40,0.4,,785840.0,35.4776,19.14,16.337613,False,128x128,N/A (research)
DAVIS346,DVS,2000,25,0.2,d=0.20,theta=0.05,0.05,,6286720.0,10.2022,10.0,0.202157,False,346x260,"~$3,000 (dev kit)"
DAVIS346,DVS,2000,25,0.2,d=0.20,theta=0.10,0.1,,3143360.0,10.4043,10.0,0.404315,False,346x260,"~$3,000 (dev kit)"
